timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-27T22:21:41,codecarbon,2a4178ed-e48a-409a-8529-bdb23cc1ca28,65.50986289978027,0.0032848574289746,5.014294464331149e-05,42.5,318.52500000000003,35.0373215675354,0.0007733740351266,0.0058465901894227,0.0006374521588091,0.0072574163833585,United States,USA,iowa,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.38,3.11.5,2.2.3,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,-93.6908,42.0514,93.43285751342772,machine,N,1.0
2024-04-27T22:26:14,codecarbon,dc56fb35-1b3c-468f-a92f-c85c3211c5cb,62.41084051132202,0.0031892920628073,5.110157204546427e-05,42.5,334.40000000000003,35.0373215675354,0.0007367880276507,0.0057022131937599,0.0006072773366083,0.007046278558019,United States,USA,iowa,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.38,3.11.5,2.2.3,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,-93.6908,42.0514,93.43285751342772,machine,N,1.0
2024-04-27T22:44:17,codecarbon,90956b8a-abdd-4923-b5f7-36fc447aec82,60.611149072647095,0.0031018134462801,5.1175625173553446e-05,42.5,327.149,35.0373215675354,0.0007155414564741,0.0055477091500959,0.0005897566273488,0.006853007233919,United States,USA,iowa,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.38,3.11.5,2.2.3,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,-93.6908,42.0514,93.43285751342772,machine,N,1.0
2024-04-27T23:15:17,codecarbon,9bafaddf-1777-4d59-bef4-383216103e03,64.01644992828369,0.0031982304875845,4.995951026911709e-05,42.5,323.213,35.0373215675354,0.0007557439888517,0.0056873553198974,0.0006229274032832,0.0070660267120324,United States,USA,iowa,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.38,3.11.5,2.2.3,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,-93.6908,42.0514,93.43285751342772,machine,N,1.0
2024-04-27T23:17:48,codecarbon,39e5bd1a-5343-4020-9c44-ac17d4282f34,60.66063594818115,0.0030811582176683,5.079337150867394e-05,42.5,332.397,35.0373215675354,0.000716126484341,0.0055009816898645,0.0005902643258564,0.0068073725000621,United States,USA,iowa,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.38,3.11.5,2.2.3,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,-93.6908,42.0514,93.43285751342772,machine,N,1.0
2024-04-27T23:40:03,codecarbon,03dc86bf-61a3-4de3-b47c-b2519a779710,60.486037492752075,0.0030988167382825197,5.1231934951166954e-05,42.5,330.0710000000001,35.0373215675354,0.0007140652328729632,0.005543759686764214,0.0005885615223027383,0.006846386441939916,United States,USA,iowa,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.38,3.11.5,2.2.3,32,AMD Ryzen 9 7950X 16-Core Processor,1,1 x NVIDIA GeForce RTX 4090,-93.6908,42.0514,93.43285751342773,machine,N,1.0
